annee,departement,amm,quantite_produit,conditionnement,eaj
2016,PUY-DE-DOME,2100165,310.4,L,Oui
2016,PUY-DE-DOME,2100166,1711.0,L,Oui
2016,PUY-DE-DOME,2100167,260.0,K,Non
2016,PUY-DE-DOME,2100175,0.2,L,Non
2016,PUY-DE-DOME,2100177,190.0,K,Non
2016,PUY-DE-DOME,2100182,10.0,L,Non
2016,PUY-DE-DOME,2100203,3.0,L,Oui
2016,PUY-DE-DOME,2100204,117.0,L,Non
2016,PUY-DE-DOME,2100206,3880.0,L,Non
2016,PUY-DE-DOME,2100211,40.0,L,Non
2016,PUY-DE-DOME,2100215,11.0,L,Non
2016,PUY-DE-DOME,2100216,63.0,K,Non
2016,PUY-DE-DOME,2100219,250.0,L,Oui
2016,PUY-DE-DOME,2100220,53.0,L,Oui
2016,PUY-DE-DOME,2100221,180.0,K,Non
2016,PUY-DE-DOME,2100231,51.0,K,Non
2016,PUY-DE-DOME,2100234,350.0,L,Non
2016,PUY-DE-DOME,2100240,39.5,L,Oui
2016,PUY-DE-DOME,2110006,160.0,K,Non
2016,PUY-DE-DOME,2110012,266.0,L,Non
2016,PUY-DE-DOME,2110013,1642.0,L,Non
2016,PUY-DE-DOME,2110018,2042.7,L,Non
2016,PUY-DE-DOME,2110033,849.9,L,Oui
2016,PUY-DE-DOME,2110040,14.6,K,Oui
2016,PUY-DE-DOME,2110055,1.0,K,Non
2016,PUY-DE-DOME,2110063,25.5,K,Non
2016,PUY-DE-DOME,2110068,765.0,L,Non
2016,PUY-DE-DOME,2110076,25.0,L,Non
2016,PUY-DE-DOME,2110083,42.7,L,Oui
2016,PUY-DE-DOME,2110084,508.0,L,Oui
2016,PUY-DE-DOME,2110086,49.0,L,Non
2016,PUY-DE-DOME,2110090,425.0,L,Non
2016,PUY-DE-DOME,2110096,560.0,L,Non
2016,PUY-DE-DOME,2110102,2911.8,L,Non
2016,PUY-DE-DOME,2110104,31.0,L,Non
2016,PUY-DE-DOME,2110105,715.0,L,Non
2016,PUY-DE-DOME,2110109,3390.0,L,Non
2016,PUY-DE-DOME,2110111,13260.0,L,Non
2016,PUY-DE-DOME,2110121,1717.8,L,Non
2016,PUY-DE-DOME,2110135,455.1,L,Oui
2016,PUY-DE-DOME,2110141,240.0,L,Non
2016,PUY-DE-DOME,2110143,212.0,L,Non
2016,PUY-DE-DOME,2110146,8.0,L,Oui
2016,PUY-DE-DOME,2110149,1824.3,L,Oui
2016,PUY-DE-DOME,2110150,698.9,L,Oui
2016,PUY-DE-DOME,2110151,20.0,L,Non
2016,PUY-DE-DOME,2110152,169.0,L,Non
2016,PUY-DE-DOME,2110154,5.0,L,Non
2016,PUY-DE-DOME,2110159,296.2,L,Oui
2016,PUY-DE-DOME,2110160,665.7,L,Oui
2016,PUY-DE-DOME,2110162,125.0,L,Non
2016,PUY-DE-DOME,2110168,37.0,L,Non
2016,PUY-DE-DOME,2110170,255.0,L,Non
2016,PUY-DE-DOME,2110173,520.0,K,Non
2016,PUY-DE-DOME,2110174,95.9,L,Oui
2016,PUY-DE-DOME,2110177,4030.0,L,Non
2016,PUY-DE-DOME,2110178,55.0,L,Non
2016,PUY-DE-DOME,2110180,54.4,K,Oui
2016,PUY-DE-DOME,2110181,10.0,L,Non
2016,PUY-DE-DOME,2110192,20.5,K,Non
2016,PUY-DE-DOME,2110194,20.0,L,Non
2016,PUY-DE-DOME,2110196,16.1,K,Oui
2016,PUY-DE-DOME,2110201,3230.0,L,Non
2016,PUY-DE-DOME,2120008,4711.0,L,Oui
2016,PUY-DE-DOME,2120015,33.7,L,Oui
2016,PUY-DE-DOME,2120018,845.4,L,Oui
2016,PUY-DE-DOME,2120032,1700.0,L,Non
2016,PUY-DE-DOME,2120034,22150.0,L,Non
2016,PUY-DE-DOME,2120035,94.0,L,Non
2016,PUY-DE-DOME,2120041,18.2,L,Non
2016,PUY-DE-DOME,2120048,1782.0,L,Non
2016,PUY-DE-DOME,2120060,20.0,L,Non
2016,PUY-DE-DOME,2120063,31.6,L,Oui
2016,PUY-DE-DOME,2120066,2570.0,L,Non
2016,PUY-DE-DOME,2120067,7.0,K,Non
2016,PUY-DE-DOME,2120071,6.0,L,Non
2016,PUY-DE-DOME,2120075,1780.0,L,Non
2016,PUY-DE-DOME,2120089,3.0,L,Non
2016,PUY-DE-DOME,2120110,10.0,L,Non
2016,PUY-DE-DOME,2120116,863.0,L,Oui
2016,PUY-DE-DOME,2120118,880.3,L,Oui
2016,PUY-DE-DOME,2120120,61.0,L,Non
2016,PUY-DE-DOME,2120129,138.5,L,Oui
2016,PUY-DE-DOME,2120133,618.5,L,Oui
2016,PUY-DE-DOME,2120143,1540.0,L,Non
2016,PUY-DE-DOME,2120150,5.0,L,Oui
2016,PUY-DE-DOME,2120155,574.9,L,Oui
2016,PUY-DE-DOME,2120157,7399.0,L,Oui
2016,PUY-DE-DOME,2120159,56.7,L,Non
2016,PUY-DE-DOME,2120160,20.0,L,Non
2016,PUY-DE-DOME,2120172,181.2,L,Oui
2016,PUY-DE-DOME,2120174,345.0,L,Oui
2016,PUY-DE-DOME,2120194,13.9,K,Non
2016,PUY-DE-DOME,2120205,570.0,L,Non
2016,PUY-DE-DOME,2120210,10.0,L,Non
2016,PUY-DE-DOME,2120213,20.2,L,Oui
2016,PUY-DE-DOME,2120216,2.0,L,Non
2016,PUY-DE-DOME,2120219,3.0,L,Non
2016,PUY-DE-DOME,2130040,281.5,L,Oui
2016,PUY-DE-DOME,2130049,46.0,L,Non
2016,PUY-DE-DOME,2130054,5.0,L,Non
2016,PUY-DE-DOME,2130068,71.0,L,Non
2016,PUY-DE-DOME,2130069,38.0,L,Non
2016,PUY-DE-DOME,2130075,315.0,K,Non
2016,PUY-DE-DOME,2130081,80.0,K,Non
2016,PUY-DE-DOME,2130084,1803.0,K,Non
2016,PUY-DE-DOME,2130088,340.1,K,Oui
2016,PUY-DE-DOME,2130093,1614.0,L,Oui
2016,PUY-DE-DOME,2130103,49.0,K,Oui
2016,PUY-DE-DOME,2130106,120.9,K,Oui
2016,PUY-DE-DOME,2130111,0.8,L,Oui
2016,PUY-DE-DOME,2130126,195.2,K,Oui
2016,PUY-DE-DOME,2130140,1610.0,L,Non
2016,PUY-DE-DOME,2130141,78.0,L,Oui
2016,PUY-DE-DOME,2130151,3.6,K,Oui
2016,PUY-DE-DOME,2130152,3.0,L,Non
2016,PUY-DE-DOME,2130153,820.1,L,Oui
2016,PUY-DE-DOME,2130164,85.0,L,Non
2016,PUY-DE-DOME,2130186,22.0,K,Non
2016,PUY-DE-DOME,2130212,5.0,K,Non
2016,PUY-DE-DOME,2130240,155.5,K,Oui
2016,PUY-DE-DOME,2130242,750.0,L,Non
2016,PUY-DE-DOME,2130251,244.0,L,Non
2016,PUY-DE-DOME,2130254,1290.0,L,Non
2016,PUY-DE-DOME,2140002,93.0,L,Non
2016,PUY-DE-DOME,2140039,4617.9,L,Non
2016,PUY-DE-DOME,2140055,551.0,L,Oui
2016,PUY-DE-DOME,2140060,1045.0,L,Non
2016,PUY-DE-DOME,2140076,45.0,L,Non
2016,PUY-DE-DOME,2140078,63.9,L,Non
2016,PUY-DE-DOME,2140082,130.0,L,Non
2016,PUY-DE-DOME,2140085,9.0,L,Non
2016,PUY-DE-DOME,2140088,140.0,L,Non
2016,PUY-DE-DOME,2140098,380.0,L,Non
2016,PUY-DE-DOME,2140106,10.3,L,Oui
2016,PUY-DE-DOME,2140108,2.0,L,Non
2016,PUY-DE-DOME,2140121,1877.9,L,Non
2016,PUY-DE-DOME,2140123,60.0,L,Non
2016,PUY-DE-DOME,2140132,4.0,L,Non
2016,PUY-DE-DOME,2140134,154.9,K,Oui
2016,PUY-DE-DOME,2140148,1227.0,L,Non
2016,PUY-DE-DOME,2140160,280.0,L,Non
2016,PUY-DE-DOME,2140166,675.0,L,Oui
2016,PUY-DE-DOME,2140167,875.0,L,Oui
2016,PUY-DE-DOME,2140173,2920.0,L,Non
2016,PUY-DE-DOME,2140175,40.0,L,Non
2016,PUY-DE-DOME,2140193,109.5,L,Non
2016,PUY-DE-DOME,2140199,87.0,K,Non
2016,PUY-DE-DOME,2140201,5.0,L,Non
2016,PUY-DE-DOME,2140207,5.0,L,Non
2016,PUY-DE-DOME,2140252,601.4,K,Oui
2016,PUY-DE-DOME,2140256,96.0,L,Non
2016,PUY-DE-DOME,2140257,2455.0,L,Non
2016,PUY-DE-DOME,2140258,30.0,L,Non
2016,PUY-DE-DOME,2140265,490.0,L,Non
2016,PUY-DE-DOME,2150001,78.9,K,Oui
2016,PUY-DE-DOME,2150007,335.0,K,Non
2016,PUY-DE-DOME,2150011,101.3,L,Oui
2016,PUY-DE-DOME,2150084,340.0,L,Non
2016,PUY-DE-DOME,2150087,486.7,K,Oui
2016,PUY-DE-DOME,2150102,220.0,L,Oui
2016,PUY-DE-DOME,2150130,12.8,L,Non
2016,PUY-DE-DOME,2150247,20.0,L,Non
2016,PUY-DE-DOME,2150280,8.8,L,Non
2016,PUY-DE-DOME,2150417,29.5,K,Non
2016,PUY-DE-DOME,2150483,1242.0,K,Non
2016,PUY-DE-DOME,2150484,45.0,L,Non
2016,PUY-DE-DOME,2150489,510.0,L,Non
2016,PUY-DE-DOME,2150790,384.2,K,Oui
2016,PUY-DE-DOME,2159998,0.1,K,Oui
2016,PUY-DE-DOME,2160487,4.0,L,Oui
2016,PUY-DE-DOME,5100219,725.0,K,Non
2016,PUY-DE-DOME,5500179,15.0,L,Non
2016,PUY-DE-DOME,6000067,5.0,L,Non
2016,PUY-DE-DOME,6300001,4.0,K,Non
2016,PUY-DE-DOME,6400401,663.0,K,Non
2016,PUY-DE-DOME,6500402,4096.0,L,Non
2016,PUY-DE-DOME,6800403,360.0,K,Non
2016,PUY-DE-DOME,7100280,255.0,L,Non
2016,PUY-DE-DOME,7300221,30.0,L,Non
2016,PUY-DE-DOME,7400610,0.2,L,Oui
2016,PUY-DE-DOME,7400634,0.4,K,Oui
2016,PUY-DE-DOME,7400755,15.0,K,Non
2016,PUY-DE-DOME,7400815,60.0,L,Non
2016,PUY-DE-DOME,7500004,5.2,L,Oui
2016,PUY-DE-DOME,7500071,368.0,K,Non
2016,PUY-DE-DOME,7500569,24.0,K,Non
2016,PUY-DE-DOME,7500716,105.0,K,Non
2016,PUY-DE-DOME,7600008,41.0,L,Non
2016,PUY-DE-DOME,7600137,2.0,L,Non
2016,PUY-DE-DOME,7700078,945.0,L,Non
2016,PUY-DE-DOME,7700216,870.0,L,Non
2016,PUY-DE-DOME,7700706,1958.0,K,Oui
2016,PUY-DE-DOME,7800132,260.0,L,Non
2016,PUY-DE-DOME,7800790,3780.0,L,Non
2016,PUY-DE-DOME,7900323,25.0,L,Non
2016,PUY-DE-DOME,7900708,185.0,L,Non
2016,PUY-DE-DOME,7900732,60.0,K,Non
2016,PUY-DE-DOME,8000084,120.0,L,Non
2016,PUY-DE-DOME,8000144,10.0,K,Non
2016,PUY-DE-DOME,8100006,8.0,L,Non
2016,PUY-DE-DOME,8100291,30.0,L,Non
2016,PUY-DE-DOME,8100345,157.3,K,Non
2016,PUY-DE-DOME,8100460,1.0,K,Oui
2016,PUY-DE-DOME,8100462,21.1,K,Oui
2016,PUY-DE-DOME,8200307,145.0,L,Non
2016,PUY-DE-DOME,8200538,175.0,L,Non
2016,PUY-DE-DOME,8300032,7.0,L,Oui
2016,PUY-DE-DOME,8300243,200.0,L,Non
2016,PUY-DE-DOME,8300429,5.0,L,Non
2016,PUY-DE-DOME,8400096,505.0,L,Non
2016,PUY-DE-DOME,8400098,4.9,L,Oui
2016,PUY-DE-DOME,8400255,147.3,K,Non
2016,PUY-DE-DOME,8400364,0.2,L,Oui
2016,PUY-DE-DOME,8400425,724.0,K,Non
2016,PUY-DE-DOME,8400477,6.0,K,Non
2016,PUY-DE-DOME,8400528,657.0,L,Non
2016,PUY-DE-DOME,8400549,25.2,K,Oui
2016,PUY-DE-DOME,8400574,214.0,L,Non
2016,PUY-DE-DOME,8400600,136.0,L,Non
2016,PUY-DE-DOME,8500023,90.0,K,Non
2016,PUY-DE-DOME,8500174,9.0,L,Non
2016,PUY-DE-DOME,8500194,2.0,L,Non
2016,PUY-DE-DOME,8500321,10.0,K,Non
2016,PUY-DE-DOME,8500347,0.4,K,Oui
2016,PUY-DE-DOME,8500351,9945.5,K,Oui
2016,PUY-DE-DOME,8500493,2970.0,L,Non
2016,PUY-DE-DOME,8600027,140.0,K,Non
2016,PUY-DE-DOME,8600028,10.0,L,Non
2016,PUY-DE-DOME,8600083,325.0,L,Non
2016,PUY-DE-DOME,8600196,2.6,L,Non
2016,PUY-DE-DOME,8600243,2263.0,L,Non
2016,PUY-DE-DOME,8600330,9.0,L,Non
2016,PUY-DE-DOME,8600349,1.9,K,Oui
2016,PUY-DE-DOME,8600395,1.1,K,Oui
2016,PUY-DE-DOME,8600562,15.0,L,Non
2016,PUY-DE-DOME,8700002,160.0,L,Non
2016,PUY-DE-DOME,8700020,5045.0,L,Non
2016,PUY-DE-DOME,8700107,80.0,K,Non
2016,PUY-DE-DOME,8700111,65.8,K,Oui
2016,PUY-DE-DOME,8700118,180.0,L,Non
2016,PUY-DE-DOME,8700240,10.0,L,Non
2016,PUY-DE-DOME,8700304,5.0,K,Non
2016,PUY-DE-DOME,8700462,9520.0,L,Non
2016,PUY-DE-DOME,8700506,0.5,L,Oui
2016,PUY-DE-DOME,8700525,20.0,K,Non
2016,PUY-DE-DOME,8700621,63.2,L,Oui
2016,PUY-DE-DOME,8700702,110.0,K,Non
2016,PUY-DE-DOME,8700746,102.0,K,Non
2016,PUY-DE-DOME,8800011,16.0,L,Non
2016,PUY-DE-DOME,8800028,240.0,L,Non
2016,PUY-DE-DOME,8800029,20.0,L,Non
2016,PUY-DE-DOME,8800142,35.0,L,Non
2016,PUY-DE-DOME,8800161,235.0,L,Non
2016,PUY-DE-DOME,8800395,596.0,L,Non
2016,PUY-DE-DOME,8800417,20.0,L,Non
2016,PUY-DE-DOME,8800469,22.5,L,Oui
2016,PUY-DE-DOME,8800488,80.0,L,Non
2016,PUY-DE-DOME,8800504,12.0,L,Non
2016,PUY-DE-DOME,8800519,29.6,K,Oui
2016,PUY-DE-DOME,8800603,105.0,L,Non
2016,PUY-DE-DOME,8800633,1.5,K,Non
2016,PUY-DE-DOME,8800827,330.0,L,Non
2016,PUY-DE-DOME,8800841,47.5,L,Non
2016,PUY-DE-DOME,8800941,60.0,K,Non
2016,PUY-DE-DOME,8820359,72.0,K,Oui
2016,PUY-DE-DOME,8820680,235.4,K,Oui
2016,PUY-DE-DOME,8900153,340.0,L,Non
2016,PUY-DE-DOME,8900564,5.0,L,Non
2016,PUY-DE-DOME,8900669,82.0,L,Non
2016,PUY-DE-DOME,8900677,15.0,K,Non
2016,PUY-DE-DOME,8900681,842.0,L,Non
2016,PUY-DE-DOME,8920639,1339.0,K,Oui
2016,PUY-DE-DOME,9000069,240.0,L,Non
2016,PUY-DE-DOME,9000144,27.0,L,Non
2016,PUY-DE-DOME,9000163,0.6,K,Non
2016,PUY-DE-DOME,9000184,18020.0,L,Non
2016,PUY-DE-DOME,9000198,40.0,L,Non
2016,PUY-DE-DOME,9000222,60.0,L,Non
2016,PUY-DE-DOME,9000259,40.2,K,Non
2016,PUY-DE-DOME,9000359,1.8,K,Oui
2016,PUY-DE-DOME,9000360,6.8,K,Oui
2016,PUY-DE-DOME,9000361,21.6,K,Oui
2016,PUY-DE-DOME,9000471,805.0,L,Non
2016,PUY-DE-DOME,9000490,2517.0,L,Non
2016,PUY-DE-DOME,9000510,0.6,K,Non
2016,PUY-DE-DOME,9000600,1.5,K,Oui
2016,PUY-DE-DOME,9000619,70.0,L,Non
2016,PUY-DE-DOME,9000647,8.3,L,Oui
2016,PUY-DE-DOME,9000678,25.0,L,Non
2016,PUY-DE-DOME,9000753,1720.0,K,Non
2016,PUY-DE-DOME,9000833,105.0,L,Non
2016,PUY-DE-DOME,9000834,5.0,L,Non
2016,PUY-DE-DOME,9000844,30.0,L,Non
2016,PUY-DE-DOME,9100046,137.0,L,Non
2016,PUY-DE-DOME,9100065,110.0,L,Non
2016,PUY-DE-DOME,9100154,5.0,L,Non
2016,PUY-DE-DOME,9100155,60.0,L,Non
2016,PUY-DE-DOME,9100231,2328.9,K,Oui
2016,PUY-DE-DOME,9100296,685.0,L,Non
2016,PUY-DE-DOME,9100418,2506.0,L,Non
2016,PUY-DE-DOME,9100504,35.0,L,Non
2016,PUY-DE-DOME,9100505,8617.0,L,Non
2016,PUY-DE-DOME,9100525,20.4,K,Oui
2016,PUY-DE-DOME,9100537,300.0,L,Non
2016,PUY-DE-DOME,9100558,404.8,K,Oui
2016,PUY-DE-DOME,9100636,35.0,L,Non
2016,PUY-DE-DOME,9100645,244.0,L,Non
2016,PUY-DE-DOME,9100650,396.0,L,Oui
2016,PUY-DE-DOME,9120616,2884.0,K,Oui
2016,PUY-DE-DOME,9200020,345.0,L,Non
2016,PUY-DE-DOME,9200022,325.0,L,Non
2016,PUY-DE-DOME,9200073,87.0,K,Non
2016,PUY-DE-DOME,9200078,19446.0,L,Non
2016,PUY-DE-DOME,9200091,164.0,L,Non
2016,PUY-DE-DOME,9200135,166.6,K,Oui
2016,PUY-DE-DOME,9200159,43.0,L,Non
2016,PUY-DE-DOME,9200215,350.0,K,Non
2016,PUY-DE-DOME,9200262,536.7,L,Non
2016,PUY-DE-DOME,9200283,1.0,L,Non
2016,PUY-DE-DOME,9200383,33.0,K,Non
2016,PUY-DE-DOME,9200392,121.0,L,Non
2016,PUY-DE-DOME,9200482,42.6,K,Oui
2016,PUY-DE-DOME,9200493,255.0,K,Non
2016,PUY-DE-DOME,9200512,433.7,L,Oui
2016,PUY-DE-DOME,9200532,24.0,L,Oui
2016,PUY-DE-DOME,9200548,7.6,L,Non
2016,PUY-DE-DOME,9300027,1150.2,L,Oui
2016,PUY-DE-DOME,9300050,185.0,L,Oui
2016,PUY-DE-DOME,9300076,10.0,L,Non
2016,PUY-DE-DOME,9300108,90.0,K,Non
2016,PUY-DE-DOME,9300111,24.0,L,Oui
2016,PUY-DE-DOME,9300143,100.0,K,Non
2016,PUY-DE-DOME,9300186,10.0,K,Non
2016,PUY-DE-DOME,9300189,196.7,L,Oui
2016,PUY-DE-DOME,9300194,5.0,L,Non
2016,PUY-DE-DOME,9300241,2338.1,L,Oui
2016,PUY-DE-DOME,9300257,10.0,L,Non
2016,PUY-DE-DOME,9300299,0.2,L,Oui
2016,PUY-DE-DOME,9300301,8.2,L,Oui
2016,PUY-DE-DOME,9300305,30.0,L,Non
2016,PUY-DE-DOME,9300309,15.0,L,Non
2016,PUY-DE-DOME,9300322,1435.0,L,Non
2016,PUY-DE-DOME,9300326,14.6,K,Oui
2016,PUY-DE-DOME,9300487,1570.0,L,Non
2016,PUY-DE-DOME,9400008,119.2,L,Non
2016,PUY-DE-DOME,9400039,51.1,L,Oui
2016,PUY-DE-DOME,9400052,47.0,L,Non
2016,PUY-DE-DOME,9400109,128.0,K,Oui
2016,PUY-DE-DOME,9400133,2780.0,L,Non
2016,PUY-DE-DOME,9400162,1920.0,L,Non
2016,PUY-DE-DOME,9400280,22.0,K,Non
2016,PUY-DE-DOME,9400367,715.0,L,Non
2016,PUY-DE-DOME,9400456,51.0,K,Oui
2016,PUY-DE-DOME,9400479,2960.0,L,Non
2016,PUY-DE-DOME,9400495,627.0,L,Oui
2016,PUY-DE-DOME,9420113,16393.6,K,Oui
2016,PUY-DE-DOME,9500002,264.0,L,Oui
2016,PUY-DE-DOME,9500040,25.0,L,Non
2016,PUY-DE-DOME,9500050,260.0,L,Non
2016,PUY-DE-DOME,9500135,144.3,K,Oui
2016,PUY-DE-DOME,9500147,202.6,K,Oui
2016,PUY-DE-DOME,9500148,35.4,K,Oui
2016,PUY-DE-DOME,9500150,5.0,L,Oui
2016,PUY-DE-DOME,9500199,5.0,L,Oui
2016,PUY-DE-DOME,9500213,1.0,L,Non
2016,PUY-DE-DOME,9500229,11.0,K,Oui
2016,PUY-DE-DOME,9500244,22.5,L,Oui
2016,PUY-DE-DOME,9500281,870.0,K,Oui
2016,PUY-DE-DOME,9500296,2.2,K,Oui
2016,PUY-DE-DOME,9500302,1548.0,K,Oui
2016,PUY-DE-DOME,9500341,308.8,K,Oui
2016,PUY-DE-DOME,9500361,140.0,K,Non
2016,PUY-DE-DOME,9500364,19.4,L,Oui
2016,PUY-DE-DOME,9500414,13.8,L,Oui
2016,PUY-DE-DOME,9500432,9.0,L,Non
2016,PUY-DE-DOME,9500452,1258.1,K,Oui
2016,PUY-DE-DOME,9500484,2.2,L,Oui
2016,PUY-DE-DOME,9500485,56.5,L,Oui
2016,PUY-DE-DOME,9500568,63.1,K,Non
2016,PUY-DE-DOME,9500581,700.0,L,Non
2016,PUY-DE-DOME,9500595,7.0,L,Non
2016,PUY-DE-DOME,9500628,83.5,K,Non
2016,PUY-DE-DOME,9500629,21.0,K,Non
2016,PUY-DE-DOME,9500642,2030.0,L,Non
2016,PUY-DE-DOME,9600001,288.0,K,Non
2016,PUY-DE-DOME,9600022,9.9,L,Oui
2016,PUY-DE-DOME,9600056,4.6,K,Non
2016,PUY-DE-DOME,9600091,2.0,K,Oui
2016,PUY-DE-DOME,9600093,9323.6,L,Non
2016,PUY-DE-DOME,9600097,24.7,L,Oui
2016,PUY-DE-DOME,9600103,1130.0,K,Non
2016,PUY-DE-DOME,9600147,28.5,L,Non
2016,PUY-DE-DOME,9600195,50.0,L,Non
2016,PUY-DE-DOME,9600197,54.9,K,Non
2016,PUY-DE-DOME,9600199,130.0,K,Non
2016,PUY-DE-DOME,9600225,5.0,L,Non
2016,PUY-DE-DOME,9600299,251.0,K,Oui
2016,PUY-DE-DOME,9600318,120.1,L,Oui
2016,PUY-DE-DOME,9600319,353.5,L,Oui
2016,PUY-DE-DOME,9600370,40.0,L,Non
2016,PUY-DE-DOME,9600377,32.0,L,Oui
2016,PUY-DE-DOME,9600386,28.8,K,Oui
2016,PUY-DE-DOME,9600390,157.0,L,Oui
2016,PUY-DE-DOME,9600392,50.0,L,Non
2016,PUY-DE-DOME,9600395,28.0,K,Non
2016,PUY-DE-DOME,9600398,1.2,K,Non
2016,PUY-DE-DOME,9600404,28.5,L,Oui
2016,PUY-DE-DOME,9600433,30.0,K,Non
2016,PUY-DE-DOME,9600488,12.4,K,Oui
2016,PUY-DE-DOME,9600526,0.6,K,Non
2016,PUY-DE-DOME,9600541,0.5,K,Non
2016,PUY-DE-DOME,9600548,15.0,L,Non
2016,PUY-DE-DOME,9600550,1613.0,L,Non
2016,PUY-DE-DOME,9700027,4.0,K,Non
2016,PUY-DE-DOME,9700038,1.1,L,Oui
2016,PUY-DE-DOME,9700067,180.0,K,Non
2016,PUY-DE-DOME,9700070,9.2,K,Non
2016,PUY-DE-DOME,9700137,5.0,L,Non
2016,PUY-DE-DOME,9700164,25.0,K,Non
2016,PUY-DE-DOME,9700179,1.0,K,Non
2016,PUY-DE-DOME,9700216,34.0,L,Non
2016,PUY-DE-DOME,9700259,513.5,L,Oui
2016,PUY-DE-DOME,9700278,7.0,K,Non
2016,PUY-DE-DOME,9700282,68.0,L,Non
2016,PUY-DE-DOME,9700332,121.7,L,Oui
2016,PUY-DE-DOME,9700343,5.0,K,Non
2016,PUY-DE-DOME,9700358,13.0,K,Oui
2016,PUY-DE-DOME,9700392,10.0,K,Non
2016,PUY-DE-DOME,9700401,360.0,K,Non
2016,PUY-DE-DOME,9700420,101.0,L,Non
2016,PUY-DE-DOME,9700446,470.0,L,Non
2016,PUY-DE-DOME,9700521,362.0,L,Oui
2016,PUY-DE-DOME,9700558,5.0,L,Non
2016,PUY-DE-DOME,9700578,170.0,K,Non
2016,PUY-DE-DOME,9800018,2480.0,L,Non
2016,PUY-DE-DOME,9800023,376.0,K,Non
2016,PUY-DE-DOME,9800054,27.0,K,Non
2016,PUY-DE-DOME,9800076,0.1,L,Oui
2016,PUY-DE-DOME,9800096,224.0,L,Oui
2016,PUY-DE-DOME,9800098,101.0,K,Non
2016,PUY-DE-DOME,9800100,756.0,L,Non
2016,PUY-DE-DOME,9800126,1.6,K,Oui
2016,PUY-DE-DOME,9800144,3.8,K,Non
2016,PUY-DE-DOME,9800182,3345.0,L,Non
2016,PUY-DE-DOME,9800201,5.0,L,Non
2016,PUY-DE-DOME,9800210,6370.0,L,Non
2016,PUY-DE-DOME,9800211,40.0,L,Non
2016,PUY-DE-DOME,9800213,65.0,L,Non
2016,PUY-DE-DOME,9800215,7.3,K,Oui
2016,PUY-DE-DOME,9800235,115.0,L,Non
2016,PUY-DE-DOME,9800236,100.0,L,Non
2016,PUY-DE-DOME,9800244,42.0,K,Oui
2016,PUY-DE-DOME,9800245,960.0,K,Non
2016,PUY-DE-DOME,9800259,9840.0,L,Non
2016,PUY-DE-DOME,9800277,0.5,L,Non
2016,PUY-DE-DOME,9800280,2.0,L,Non
2016,PUY-DE-DOME,9800289,0.0,L,Non
2016,PUY-DE-DOME,9800320,17.8,K,Non
2016,PUY-DE-DOME,9800321,21.0,L,Oui
2016,PUY-DE-DOME,9800330,79.0,K,Non
2016,PUY-DE-DOME,9800336,1086.2,L,Non
2016,PUY-DE-DOME,9800344,823.4,L,Non
2016,PUY-DE-DOME,9800347,330.0,L,Non
2016,PUY-DE-DOME,9800350,27.5,L,Oui
2016,PUY-DE-DOME,9800365,280.0,K,Non
2016,PUY-DE-DOME,9800374,16.9,K,Non
2016,PUY-DE-DOME,9800392,60.0,L,Non
2016,PUY-DE-DOME,9800400,120.0,K,Non
2016,PUY-DE-DOME,9800401,0.2,L,Oui
2016,PUY-DE-DOME,9800402,40.0,L,Oui
2016,PUY-DE-DOME,9800420,144.0,L,Non
2016,PUY-DE-DOME,9800432,1.9,L,Oui
2016,PUY-DE-DOME,9800474,1695.0,K,Non
2016,PUY-DE-DOME,9800481,991.6,L,Oui
2016,PUY-DE-DOME,9800483,0.6,K,Non
2016,PUY-DE-DOME,9800484,2.0,L,Non
2016,PUY-DE-DOME,9800496,16.0,L,Non
2016,PUY-DE-DOME,9800510,2.0,K,Oui
2016,PUY-DE-DOME,9800523,10.0,K,Oui
2016,PUY-DE-DOME,9800524,2.0,L,Oui
2016,PUY-DE-DOME,9800528,20.0,L,Non
2016,PUY-DE-DOME,9900016,100.0,L,Non
2016,PUY-DE-DOME,9900037,5.2,K,Non
2016,PUY-DE-DOME,9900039,4.5,L,Oui
2016,PUY-DE-DOME,9900047,2947.0,L,Non
2016,PUY-DE-DOME,9900087,10.0,K,Non
2016,PUY-DE-DOME,9900093,1.0,L,Oui
2016,PUY-DE-DOME,9900104,975.0,L,Non
2016,PUY-DE-DOME,9900115,695.0,L,Non
2016,PUY-DE-DOME,9900119,616.1,K,Oui
2016,PUY-DE-DOME,9900134,3.2,L,Oui
2016,PUY-DE-DOME,9900137,220.0,K,Non
2016,PUY-DE-DOME,9900138,20.0,L,Non
2016,PUY-DE-DOME,9900189,64.0,K,Non
2016,PUY-DE-DOME,9900194,1.0,L,Non
2016,PUY-DE-DOME,9900200,978.0,L,Oui
2016,PUY-DE-DOME,9900201,1036.0,L,Non
2016,PUY-DE-DOME,9900206,155.0,L,Non
2016,PUY-DE-DOME,9900227,20.0,L,Non
2016,PUY-DE-DOME,9900242,920.0,K,Non
2016,PUY-DE-DOME,9900245,25.0,K,Non
2016,PUY-DE-DOME,9900251,4495.0,L,Non
2016,PUY-DE-DOME,9900254,242.5,L,Oui
2016,PUY-DE-DOME,9900257,2489.9,K,Oui
2016,PUY-DE-DOME,9900262,8.5,K,Non
2016,PUY-DE-DOME,9900263,40.0,L,Non
2016,PUY-DE-DOME,9900269,8910.0,L,Non
